42.279,65.277,0.42592,0.019599,0.54958,0.01811,0.01811,0.00060332,0.71429,1,0.00088362
42.279,65.777,2.5102,0.07391,1.528,-0.018999,-0.018999,0.00035799,0.29415,1,0.0034082
42.279,65.777,1.0393,0.014659,0.76529,0.0034396,0.0034396,0.00017631,0.70585,1,0.0034082
42.279,66.277,1.7004,0.026736,1.3861,0.015837,0.015837,0.00058662,1,1,0.0022722
42.779,65.277,1.604,0.12385,1.8659,0.053452,0.053452,0.018522,0.89286,1,0.0035345
42.779,65.277,5.6205,0.025833,3.0837e-06,-2.2553e-05,-2.2553e-05,0.00016496,0.071428,1,0.0035345
42.779,65.777,1.1907,0.068665,1.4313,0.024002,0.024002,0.0073922,1,1,0.0059328
42.779,66.277,2.6774,0.037387,4.5754,0.053255,0.053255,0.0011284,1,1,0.0029033
42.779,71.777,2.4121,0.013479,1.5338,0.0060822,0.0060822,8.044e-05,0.875,1,0.0010098
42.779,72.277,2.2832,0.016065,2.6661,0.0031703,0.0031703,0.00010539,0.8,1,0.00063115
43.279,64.777,0.89474,0.11466,2.0084,-0.016744,-0.016744,0.019303,0.98361,1,0.0077001
43.279,65.277,1.2717,0.094114,1.6502,0.016527,0.016527,0.0097683,0.98473,1,0.016536
43.279,65.777,1.0821,0.11076,1.3843,-0.0020192,-0.0020192,0.0094807,0.98438,1,0.016158
43.279,66.277,1.1563,0.074991,1.6977,-0.015965,-0.015965,0.0045265,0.99231,1,0.01641
43.279,66.777,1.2217,0.065245,1.1577,0.0022654,0.0022654,0.0046559,0.95244,1,0.013254
43.279,66.777,4.807,0.23155,0.00036517,-0.00058035,-0.00058035,0.0011374,0.047556,1,0.013254
43.279,67.277,1.3173,0.085901,0.46244,0.0021745,0.0021745,0.0056069,1,1,0.0054279
43.279,67.777,1.0355,0.086577,1.0206,0.0013161,0.0013161,0.0057547,1,1,0.0034082
43.279,68.277,1.1087,0.060727,1.1937,0.014595,0.014595,0.0035663,1,1,0.0023984
43.279,70.777,0.11188,0.11455,3.3397,-0.14915,-0.14915,0.010421,1,1,0.0017672
43.279,71.277,5.0685,0.16098,0.076697,-0.0078679,-0.0078679,0.0051059,0.36585,1,0.0051755
43.279,71.277,1.7117,0.11994,0.25175,-0.0056361,-0.0056361,0.0052316,0.63415,1,0.0051755
43.279,71.777,1.9063,0.08528,0.34209,-0.0065614,-0.0065614,0.007104,0.71286,1,0.0083312
43.279,71.777,5.0827,0.12706,0.16787,-0.016622,-0.016622,0.0054039,0.27199,1,0.0083312
43.279,72.277,0.91525,0.069309,2.1953,-0.02458,-0.02458,0.0030317,0.98718,1,0.009846
43.279,72.777,0.63442,0.089953,2.1759,0.0045542,0.0045542,0.0059255,0.93104,1,0.0036607
43.279,72.777,5.9348,0.015355,0.0067884,-0.00057814,-0.00057814,4.9237e-05,0.06896,1,0.0036607
43.279,73.277,0.86437,0.043736,1.0787,-0.0051962,-0.0051962,0.0036585,1,1,0.0087099
43.279,73.777,0.92485,0.016772,0.77959,0.00028069,0.00028069,0.00029247,0.97778,1,0.0056804
43.779,58.777,1.1839,0.020567,1.3784,0.001903,0.001903,0.00054999,1,1,0.0066902
43.779,59.277,2.3347,0.010818,0.088788,0.0005098,0.0005098,1.5075e-05,0.5,1,0.0015148
43.779,62.777,1.5735,0.26615,0.67693,-0.03964,-0.03964,0.028158,1,1,0.0022722
43.779,63.277,1.5516,0.13087,0.78434,0.029639,0.029639,0.018932,0.8555,1,0.0095935
43.779,63.277,4.8737,0.1617,0.0042404,-6.1459e-05,-6.1459e-05,0.0033693,0.1445,1,0.0095935
43.779,63.777,1.4905,0.12739,0.47467,0.011414,0.011414,0.011582,0.79416,1,0.01944
43.779,63.777,5.0406,0.15138,0.079669,-0.014986,-0.014986,0.008565,0.19934,1,0.01944
43.779,64.277,1.5706,0.12328,0.31665,-0.00064361,-0.00064361,0.010014,0.70177,1,0.034587
43.779,64.277,5.2741,0.13177,0.17286,-0.022111,-0.022111,0.011067,0.29093,1,0.034587
43.779,64.777,0.96651,0.10672,1.7264,-0.0079347,-0.0079347,0.0091747,0.99301,1,0.054153
43.779,65.277,1.0045,0.1032,1.7653,-0.0084914,-0.0084914,0.0078142,0.99767,1,0.054153
43.779,65.777,0.86709,0.097656,1.6595,-0.012566,-0.012566,0.0077526,0.99479,1,0.048473
43.779,66.277,0.92148,0.089226,1.7037,-0.011384,-0.011384,0.0076955,1,1,0.044812
43.779,66.777,0.7722,0.1025,1.6014,-0.013093,-0.013093,0.0066957,0.97094,1,0.027645
43.779,66.777,1.3892,0.49429,2.2627,-0.073513,-0.073513,0.0070874,0.029057,1,0.027645
43.779,67.277,0.72505,0.13205,1.7441,-0.021105,-0.021105,0.0099341,0.9863,1,0.01843
43.779,67.277,1.5825,0.49836,0.02655,0.0024305,0.0024305,0.0002225,0.013699,1,0.01843
43.779,67.777,0.86205,0.12773,1.7804,-0.010473,-0.010473,0.0081749,0.99187,1,0.015526
43.779,68.277,1.4243,0.1079,0.72066,-0.0096722,-0.0096722,0.009212,0.76907,1,0.015021
43.779,68.277,5.094,0.083404,0.075358,-0.00013397,-0.00013397,0.0020408,0.20572,1,0.015021
43.779,68.777,1.1828,0.11849,1.281,-0.055116,-0.055116,0.011303,0.89568,1,0.0095935
43.779,68.777,5.2622,0.069432,0.028986,0.0044612,0.0044612,0.00070294,0.051685,1,0.0095935
43.779,69.277,4.782,0.38452,0.0021581,0.0043015,0.0043015,0.010796,0.212,1,0.0041656
43.779,69.277,1.2164,0.20341,0.6972,-0.030009,-0.030009,0.099646,0.788,1,0.0041656
43.779,69.777,1.7274,0.27498,0.055166,-0.0040947,-0.0040947,0.033991,0.64286,1,0.0035345
43.779,70.277,1.8634,0.16547,0.093107,-0.0058659,-0.0058659,0.013953,0.74194,1,0.0039132
43.779,70.277,5.1323,0.20309,0.07944,-0.026326,-0.026326,0.017368,0.25806,1,0.0039132
43.779,70.777,1.7383,0.13838,0.24136,0.00055719,0.00055719,0.007287,0.65489,1,0.012118
43.779,70.777,5.3659,0.11398,0.27832,-0.018402,-0.018402,0.0045258,0.33469,1,0.012118
43.779,71.277,1.611,0.13526,0.43795,-0.0014376,-0.0014376,0.008142,0.67798,1,0.01843
43.779,71.277,5.0189,0.18175,0.064813,-0.0059233,-0.0059233,0.0041817,0.31517,1,0.01843
43.779,71.777,5.1362,0.15005,0.17222,-0.018447,-0.018447,0.010002,0.346,1,0.025499
43.779,71.777,1.7512,0.11964,0.24296,-0.0070137,-0.0070137,0.0058897,0.64905,1,0.025499
43.779,72.277,1.733,0.10836,0.3345,-0.0048006,-0.0048006,0.0086545,0.65289,1,0.028023
43.779,72.277,5.2311,0.11507,0.16211,-0.015995,-0.015995,0.0082985,0.34711,1,0.028023
43.779,72.777,1.5132,0.12379,0.47425,-0.020868,-0.020868,0.011363,0.69353,1,0.02613
43.779,72.777,5.2261,0.10744,0.17385,-0.017144,-0.017144,0.003938,0.30647,1,0.02613
43.779,73.277,0.80424,0.079296,1.7127,-0.01848,-0.01848,0.0055342,0.99315,1,0.036859
43.779,73.777,0.85857,0.071144,1.6233,-0.01306,-0.01306,0.0044339,0.99576,1,0.02979
43.779,74.277,1.0943,0.024624,1.0879,0.00027333,0.00027333,0.00070939,1,1,0.0055542
44.279,57.777,1.7588,0.014638,0.37806,0.0055525,0.0055525,0.00045882,0.49079,1,0.0074476
44.279,57.777,5.8696,0.014924,0.22568,-0.0042243,-0.0042243,0.0002011,0.42447,1,0.0074476
44.279,58.277,1.9066,0.033118,0.30206,0.0016643,0.0016643,0.0018855,0.49639,1,0.024236
44.279,58.277,5.8344,0.028555,0.38709,-0.0061307,-0.0061307,0.0014834,0.46715,1,0.024236
44.279,58.777,1.1337,0.035678,2.2534,0.018801,0.018801,0.0018225,0.97697,1,0.038374
44.279,59.277,0.99715,0.050769,1.6198,-0.011904,-0.011904,0.0067722,0.99687,1,0.040268
44.279,59.777,0.80688,0.04577,1.6726,-0.0016707,-0.0016707,0.0057223,1,1,0.044686
44.279,60.277,0.77257,0.035691,1.587,-0.0095965,-0.0095965,0.0028333,0.99423,1,0.06564
44.279,60.777,1.4714,0.069622,0.52021,0.0015731,0.0015731,0.0068575,0.75205,1,0.031684
44.279,60.777,5.0175,0.11909,0.066514,-0.011011,-0.011011,0.0068173,0.24795,1,0.031684
44.279,61.277,4.8601,0.19112,0.0045528,-0.0017437,-0.0017437,0.010985,0.32321,1,0.018556
44.279,61.277,1.2165,0.10379,1.0988,0.020942,0.020942,0.008722,0.66999,1,0.018556
44.279,61.777,4.9552,0.16764,0.017333,-0.0074186,-0.0074186,0.011775,0.57086,1,0.015021
44.279,61.777,1.4741,0.13716,0.66299,0.03165,0.03165,0.015817,0.42074,1,0.015021
44.279,62.277,4.9967,0.22655,0.01208,0.0034153,0.0034153,0.011195,0.45652,1,0.011613
44.279,62.277,1.8512,0.27749,0.090182,-0.0014039,-0.0014039,0.022623,0.54348,1,0.011613
44.279,62.777,4.9966,0.26247,0.015412,0.0038193,0.0038193,0.023216,0.34259,1,0.013633
44.279,62.777,1.8179,0.26042,0.092825,0.00040054,0.00040054,0.02142,0.65741,1,0.013633
44.279,63.277,4.9755,0.20719,0.050757,-0.011728,-0.011728,0.01959,0.24816,1,0.019818
