-0.42227,-4.8364,6.2076,0.029487,0.041605,-0.0093784,-0.0093784,0.005367,1,1,32
-0.42227,-2.8364,0.067604,0.19382,0.0029529,0.00076833,0.00076833,0.019063,0.71476,1,365
-0.42227,-2.8364,0.16477,0.34263,0.01736,0.012831,0.012831,0.11187,0.28524,1,365
-0.42227,-1.8364,0.087605,0.24201,0.0094713,0.0061157,0.0061157,0.04341,1,1,455
0.57773,-12.836,0.16885,0.30647,0.028348,0.02545,0.02545,0.22601,1,1,63
0.57773,-11.836,0.089643,0.31591,0.010618,0.022013,0.022013,0.1546,0.99894,1,2829
0.57773,-10.836,0.067362,0.24978,0.010225,0.016914,0.016914,0.12965,0.9986,1,2142
0.57773,-9.8364,6.2726,0.010622,0.010192,-0.0016091,-0.0016091,0.0017978,0.92727,1,55
0.57773,-6.8364,0.06491,0.14738,0.019952,0.012864,0.012864,0.14217,0.99329,1,298
0.57773,-5.8364,0.043417,0.11018,0.03014,0.0070197,0.0070197,0.11104,0.99297,1,427
0.57773,-4.8364,6.2489,0.015331,0.044688,-0.010616,-0.010616,0.0055297,0.94444,1,54
0.57773,-2.8364,0.08719,0.28437,0.0079026,0.0053679,0.0053679,0.064345,1,1,867
0.57773,-1.8364,0.073447,0.27189,0.010367,0.0047106,0.0047106,0.067987,1,1,1184
0.57773,-0.83642,0.031007,0.11151,0.032482,-0.0059774,-0.0059774,0.021685,1,1,118
0.57773,0.16358,6.2682,0.065341,0.017642,0.0018121,0.0018121,0.0023882,1,1,11
1.5777,-11.836,0.079993,0.3253,0.0097192,0.017606,0.017606,0.15862,0.99916,1,2388
1.5777,-10.836,0.060432,0.25711,0.010859,0.015665,0.015665,0.14028,0.99751,1,2815
1.5777,-9.8364,6.2772,0.049642,0.017109,-0.0045959,-0.0045959,0.019565,0.98995,1,199
1.5777,-6.8364,0.062733,0.30746,0.017852,-0.0056064,-0.0056064,0.10926,1,1,145
1.5777,-5.8364,0.053854,0.16254,0.051695,-0.0031828,-0.0031828,0.098309,0.99743,1,389
1.5777,-4.8364,6.269,0.08099,0.066718,-0.0054577,-0.0054577,0.051614,0.99065,1,214
1.5777,-4.8364,0.77248,1.0565,0.0021256,-0.0013677,-0.0013677,0.0008801,0.0093458,1,214
1.5777,-3.8364,6.094,0.095909,0.081238,-0.01429,-0.01429,0.00374,1,1,9
1.5777,-2.8364,0.064643,0.33983,0.012182,0.0082178,0.0082178,0.10228,1,1,618
1.5777,-1.8364,0.055517,0.30675,0.013519,0.0057339,0.0057339,0.10564,1,1,1162
1.5777,-0.83642,6.2739,0.16139,0.022674,-0.0089859,-0.0089859,0.093782,1,1,179
1.5777,0.16358,6.2371,0.042065,0.016996,-0.00028499,-0.00028499,0.0013668,0.91667,1,12
2.5777,-11.836,0.091097,0.43667,0.0054358,0.015689,0.015689,0.087841,0.57556,1,2487
2.5777,-11.836,0.021921,-0.010521,0.00077118,-0.0020191,-0.0020191,0.074122,0.2128,1,2487
2.5777,-11.836,0.087753,0.3131,0.040297,0.0030887,0.0030887,0.25282,0.21164,1,2487
2.5777,-10.836,0.062564,0.26222,0.0043058,0.013933,0.013933,0.10328,0.75759,1,3148
2.5777,-10.836,0.0783,0.305,0.05363,0.0073302,0.0073302,0.26819,0.24241,1,3148
2.5777,-9.8364,0.012567,0.015633,0.0013482,-0.00040369,-0.00040369,0.0022516,0.47222,1,366
2.5777,-9.8364,0.051073,0.17622,0.087046,-0.010402,-0.010402,0.089594,0.52778,1,366
2.5777,-8.8364,0.071277,0.034304,0.12873,-0.034265,-0.034265,0.029933,1,1,79
2.5777,-7.8364,6.2827,-0.0042067,0.010817,-0.0024355,-0.0024355,0.00089419,0.75067,1,510
2.5777,-7.8364,1.0998,-0.1005,0.040494,-0.0064433,-0.0064433,0.0019376,0.069477,1,510
2.5777,-7.8364,5.3677,0.25722,0.029423,-0.0069234,-0.0069234,0.0027663,0.036489,1,510
2.5777,-7.8364,6.2686,0.2031,0.31476,-0.10864,-0.10864,0.13868,0.13944,1,510
2.5777,-7.8364,0.81791,-0.47102,8.1238e-05,-0.00043555,-0.00043555,0.0023351,0.0039215,1,510
2.5777,-6.8364,0.02709,0.22434,0.0064622,-0.0019479,-0.0019479,0.053615,0.74915,1,1074
2.5777,-6.8364,0.027629,0.001016,0.20254,-0.019423,-0.019423,0.0023272,0.12948,1,1074
2.5777,-6.8364,5.2091,1.036,9.2313e-09,-1.2157e-05,-1.2157e-05,0.016186,0.0018621,1,1074
2.5777,-6.8364,6.2772,0.10878,0.24725,-0.11969,-0.11969,0.63375,0.1195,1,1074
2.5777,-5.8364,0.048942,0.14711,0.011223,-0.0069365,-0.0069365,0.05313,0.43929,1,2030
2.5777,-5.8364,6.2822,0.0026419,0.0064951,-0.002628,-0.002628,0.0012884,0.41466,1,2030
2.5777,-5.8364,6.2282,0.17009,0.39929,-0.047995,-0.047995,0.19998,0.14605,1,2030
2.5777,-4.8364,0.00050508,0.00023137,0.0035307,-0.0015868,-0.0015868,0.00075007,0.35818,1,1511
2.5777,-4.8364,0.00041664,0.010495,0.028825,-0.0099904,-0.0099904,0.0049092,0.48251,1,1511
2.5777,-4.8364,6.1383,0.1134,0.47502,-0.056803,-0.056803,0.078184,0.156,1,1511
2.5777,-4.8364,0.93653,0.96781,0.025795,-0.015137,-0.015137,0.0093315,0.003305,1,1511
2.5777,-3.8364,6.1707,0.06737,0.18303,-0.038927,-0.038927,0.019809,1,1,201
2.5777,-2.8364,0.045377,0.17901,0.043921,-0.0010719,-0.0010719,0.13127,1,1,526
2.5777,-1.8364,0.018575,0.21255,0.016188,-0.0058225,-0.0058225,0.13162,0.99928,1,1389
2.5777,-0.83642,0.0053143,0.21748,0.0063743,-0.0070702,-0.0070702,0.10382,1,1,248
3.5777,-11.836,0.049145,-0.044423,0.0020552,-0.00085165,-0.00085165,0.12285,0.28455,1,2871
3.5777,-11.836,0.24731,-1.4119,0.033487,-0.0070496,-0.0070496,0.0045414,0.0036568,1,2871
3.5777,-11.836,0.15978,0.38334,0.06906,0.015265,0.015265,0.26102,0.18347,1,2871
3.5777,-11.836,0.094034,0.40063,0.0069908,0.015699,0.015699,0.06789,0.52832,1,2871
3.5777,-10.836,0.019174,-0.056364,0.00038438,-0.0011506,-0.0011506,0.049707,0.20945,1,4461
3.5777,-10.836,0.16891,0.16317,0.11052,0.0033874,0.0033874,0.34688,0.16125,1,4461
3.5777,-10.836,1.1619,0.54855,0.014845,0.0071376,0.0071376,0.0086319,0.0021243,1,4461
3.5777,-10.836,0.094638,0.36233,0.0095284,0.017567,0.017567,0.088642,0.62717,1,4461
3.5777,-9.8364,6.2397,0.015953,0.021269,-0.0039448,-0.0039448,0.0010402,0.32425,1,1010
3.5777,-9.8364,0.013768,0.021201,0.00018321,7.938e-05,7.938e-05,0.0013808,0.28367,1,1010
3.5777,-9.8364,0.092267,0.050129,0.023547,-0.011465,-0.011465,0.026604,0.22804,1,1010
3.5777,-9.8364,0.30569,0.17862,0.35458,-0.061134,-0.061134,0.12842,0.16404,1,1010
3.5777,-8.8364,0.024507,0.0018188,0.0034152,-0.00097522,-0.00097522,0.0010147,0.52994,1,693
3.5777,-8.8364,0.082645,0.053558,0.22057,-0.066909,-0.066909,0.076109,0.47006,1,693
3.5777,-7.8364,0.13343,0.054087,0.19909,-0.060887,-0.060887,0.079019,0.40614,1,996
3.5777,-7.8364,5.283,0.23424,0.086272,-0.004832,-0.004832,0.0045719,0.026151,1,996
3.5777,-7.8364,0.0096605,-0.0015692,0.0059156,-0.0016028,-0.0016028,0.00088743,0.56771,1,996
3.5777,-6.8364,0.032628,-0.04377,0.0051544,-0.012756,-0.012756,0.071584,0.50338,1,2912
3.5777,-6.8364,5.8416,1.6286,0.016466,-0.0083378,-0.0083378,0.0042219,0.00068678,1,2912
3.5777,-6.8364,0.10875,-0.057354,0.26936,-0.12327,-0.12327,0.44648,0.10733,1,2912
3.5777,-6.8364,0.17075,-1.8176,0.00049061,-0.00179,-0.00179,0.0065313,0.0006868,1,2912
3.5777,-6.8364,6.2716,0.24724,0.033296,-0.0081363,-0.0081363,0.051319,0.38791,1,2912
3.5777,-5.8364,0.033813,0.090751,0.012765,-0.013196,-0.013196,0.083946,0.7016,1,2729
3.5777,-5.8364,0.0050209,0.0013029,0.0033355,-0.0012994,-0.0012994,0.00068558,0.16928,1,2729
3.5777,-5.8364,0.072193,0.15346,0.34061,-0.05506,-0.05506,0.34095,0.12912,1,2729
3.5777,-4.8364,0.0071082,0.0014225,0.0067912,-0.0025875,-0.0025875,0.0013985,0.71871,1,1611
3.5777,-4.8364,0.95331,0.92668,0.00055323,0.0012006,0.0012006,0.0029933,0.0018622,1,1611
3.5777,-4.8364,0.81501,0.41472,0.013703,-0.00037278,-0.00037278,1.0162e-05,0.0018607,1,1611
3.5777,-4.8364,5.9868,0.085796,0.28528,-0.010415,-0.010415,0.0024476,0.10649,1,1611
3.5777,-4.8364,0.16471,0.027767,0.17548,-0.039519,-0.039519,0.05682,0.17108,1,1611
3.5777,-3.8364,0.064891,0.029738,0.1228,-0.021058,-0.021058,0.028437,0.99486,1,778
3.5777,-3.8364,5.9339,0.65895,0.001542,0.00089397,0.00089397,0.00051827,0.0025707,1,778
3.5777,-2.8364,0.021956,0.016763,0.076127,-0.040357,-0.040357,0.074342,0.99943,1,1767
3.5777,-1.8364,0.023174,0.017475,0.0072776,-0.014321,-0.014321,0.078531,0.73239,1,2212
3.5777,-1.8364,6.2323,0.14736,0.09217,-0.069896,-0.069896,0.18045,0.26761,1,2212
3.5777,-0.83642,0.0013504,0.049893,0.0064727,-0.014499,-0.014499,0.08523,1,1,484
4.5777,-11.836,0.11707,0.23975,0.023797,0.019817,0.019817,0.17219,0.99606,1,2030
4.5777,-11.836,1.047,0.33277,6.7382e-05,0.00033987,0.00033987,0.0017143,0.00098522,1,2030
4.5777,-11.836,0.40303,-1.005,6.2156e-05,0.00034097,0.00034097,0.0018704,0.00098522,1,2030
4.5777,-10.836,0.08948,0.23865,0.0090635,0.019133,0.019133,0.098792,0.76925,1,4729
4.5777,-10.836,0.49289,-1.1507,0.0071366,-0.016243,-0.016243,0.037189,0.00075648,1,4729
4.5777,-10.836,0.21748,0.28571,0.10493,0.035561,0.035561,0.32849,0.23,1,4729
4.5777,-9.8364,0.092864,0.1375,0.050279,0.010536,0.010536,0.073046,0.99963,1,2678
4.5777,-8.8364,0.10137,-0.00078888,0.092777,-0.032449,-0.032449,0.036905,0.994,1,1666
4.5777,-8.8364,0.099566,1.2483,0.0068597,-1.5783e-05,-1.5783e-05,3.1413e-06,0.0018007,1,1666
4.5777,-8.8364,1.448,-0.50273,0.0013279,0.0014049,0.0014049,0.0039455,0.0023956,1,1666
4.5777,-7.8364,0.11953,-0.059606,0.057125,-0.030027,-0.030027,0.028126,0.80307,1,2294
4.5777,-7.8364,0.057513,-0.023258,0.35549,-0.22542,-0.22542,0.28588,0.19693,1,2294
4.5777,-6.8364,0.043645,-0.046445,0.01234,-0.016638,-0.016638,0.038176,0.45491,1,3435
4.5777,-6.8364,6.0148,0.35631,0.82745,-0.43865,-0.43865,0.63945,0.036423,1,3435
4.5777,-6.8364,0.17075,-1.8176,0.00049061,-0.00179,-0.00179,0.0065313,0.00058224,1,3435
4.5777,-6.8364,1.3045,0.028318,0.0015965,-0.0050599,-0.0050599,0.016072,0.00086679,1,3435
4.5777,-6.8364,0.087067,-0.037751,0.087117,-0.058895,-0.058895,0.1215,0.50721,1,3435
4.5777,-5.8364,0.032257,-0.055312,0.011461,-0.01634,-0.01634,0.051999,0.6438,1,2031
4.5777,-5.8364,0.11701,0.1273,0.18949,-0.037971,-0.037971,0.1009,0.35571,1,2031
4.5777,-4.8364,0.015766,-0.00041459,0.0047054,-0.0016435,-0.0016435,0.0015235,0.44379,1,772
4.5777,-4.8364,5.3236,0.36733,0.0023606,-0.00041591,-0.00041591,7.3279e-05,0.0025907,1,772
4.5777,-4.8364,0.28517,0.016283,0.16763,-0.0025549,-0.0025549,0.026165,0.55362,1,772
4.5777,-3.8364,0.18796,-0.0050327,0.12492,-0.012949,-0.012949,0.027916,1,1,1123
4.5777,-2.8364,0.075526,-0.0034175,0.085044,-0.030838,-0.030838,0.053232,0.99875,1,2392
4.5777,-2.8364,0.37185,-1.2895,0.0017602,0.0013356,0.0013356,0.0010134,0.00083612,1,2392
4.5777,-1.8364,0.030792,-0.03749,0.006055,-0.0096282,-0.0096282,0.028603,0.46563,1,1974
4.5777,-1.8364,0.0107,0.0017201,0.082827,-0.059842,-0.059842,0.12934,0.53437,1,1974
4.5777,-0.83642,0.0027231,-0.062105,0.012386,-0.031072,-0.031072,0.15261,1,1,68
5.5777,-11.836,0.16154,0.22042,0.04159,0.049697,0.049697,0.25954,1,1,547
5.5777,-10.836,0.13118,0.24533,0.031631,0.021856,0.021856,0.13945,0.999,1,4010
5.5777,-9.8364,0.10796,0.12518,0.045282,-0.0014347,-0.0014347,0.11256,0.99979,1,4819
5.5777,-8.8364,0.062881,-0.024835,0.028258,-0.01395,-0.01395,0.010852,0.4803,1,2391
5.5777,-8.8364,4.7752,0.18093,0.00060116,0.00074151,0.00074151,0.00091464,0.00083647,1,2391
5.5777,-8.8364,0.16776,-0.016722,0.15778,-0.083616,-0.083616,0.11244,0.51844,1,2391
5.5777,-7.8364,0.15296,-0.07224,0.12383,-0.064169,-0.064169,0.057546,0.99887,1,1765
5.5777,-6.8364,0.14277,-0.11661,0.043261,-0.026764,-0.026764,0.032001,0.80318,1,1432
5.5777,-6.8364,6.2076,0.038814,0.45921,-0.30926,-0.30926,0.33865,0.19682,1,1432
5.5777,-5.8364,0.079277,-0.015957,0.12057,-0.018809,-0.018809,0.016396,0.99538,1,433
5.5777,-4.8364,0.21523,-0.0089784,0.12833,-0.0090456,-0.0090456,0.0081949,1,1,179
5.5777,-3.8364,0.21878,-0.011035,0.090883,-0.0022935,-0.0022935,0.044202,1,1,607
5.5777,-2.8364,0.076078,4.6889e-05,0.073881,-0.02269,-0.02269,0.051146,1,1,1307
5.5777,-1.8364,6.2749,0.013174,0.051625,-0.020965,-0.020965,0.053327,0.99727,1,732
5.5777,-1.8364,5.0971,0.13095,0.00093853,-0.0030082,-0.0030082,0.009642,0.0027322,1,732
6.5777,-11.836,0.19216,-0.082366,0.013987,0.035318,0.035318,0.12976,1,1,6
6.5777,-10.836,0.11265,0.18947,0.024458,0.015759,0.015759,0.15724,0.99902,1,3071
6.5777,-9.8364,0.028434,-0.010594,0.0039952,-0.0056643,-0.0056643,0.032208,0.4884,1,7619
6.5777,-9.8364,0.10949,0.20676,0.056556,-0.021474,-0.021474,0.19178,0.51134,1,7619
6.5777,-9.8364,6.0775,1.4215,1.29e-05,4.1762e-05,4.1762e-05,0.0001352,0.00026249,1,7619
6.5777,-8.8364,0.0015006,0.035482,0.010239,-0.014905,-0.014905,0.037934,0.62714,1,3383
6.5777,-8.8364,0.056262,0.09699,0.10369,-0.083829,-0.083829,0.21,0.37286,1,3383
6.5777,-7.8364,5.926,0.43925,0.011006,-0.0047962,-0.0047962,0.020927,0.48062,1,129
6.5777,-7.8364,0.34961,-0.34986,0.0096141,-0.0050857,-0.0050857,0.0094304,0.51163,1,129
6.5777,-3.8364,0.095862,-0.032949,0.042682,-0.018591,-0.018591,0.05371,1,1,269
6.5777,-2.8364,0.042863,-0.01554,0.060857,-0.020589,-0.020589,0.054705,1,1,487
6.5777,-1.8364,6.2343,-0.026926,0.026567,-0.021104,-0.021104,0.05034,0.99206,1,126
7.5777,-10.836,0.10422,0.098042,0.022679,0.0091414,0.0091414,0.15322,0.99864,1,2200
7.5777,-9.8364,0.028547,-0.17052,0.00052416,-0.001635,-0.001635,0.059164,0.25157,1,10138
7.5777,-9.8364,0.033842,0.019817,0.01175,-0.018867,-0.018867,0.072918,0.49665,1,10138
7.5777,-9.8364,1.1381,-1.0428,0.0010517,0.00079253,0.00079253,0.0011289,0.00049265,1,10138
7.5777,-9.8364,0.11213,0.24006,0.070535,-0.029633,-0.029633,0.20226,0.25089,1,10138
7.5777,-9.8364,6.0775,1.4215,1.29e-05,4.1762e-05,4.1762e-05,0.0001352,0.00019727,1,10138
7.5777,-8.8364,0.026881,-0.12018,0.00071427,-0.0029911,-0.0029911,0.048961,0.27947,1,5635
7.5777,-8.8364,0.064402,0.1625,0.10157,-0.063004,-0.063004,0.24845,0.17329,1,5635
7.5777,-8.8364,6.279,0.092484,0.015897,-0.021919,-0.021919,0.065176,0.5467,1,5635
7.5777,-8.8364,5.4262,0.14166,0.00053749,0.00029975,0.00029975,0.00016717,0.00035492,1,5635
7.5777,-7.8364,0.018001,0.041146,0.0065612,0.0012336,0.0012336,0.0085474,0.9899,1,297
7.5777,-3.8364,0.085865,-0.081196,0.040035,-0.023421,-0.023421,0.042457,1,1,97
7.5777,-2.8364,0.017512,-0.03792,0.052109,-0.027734,-0.027734,0.039139,1,1,109
7.5777,-1.8364,0.022145,-0.045521,0.0013528,-0.003722,-0.003722,0.010396,0.63636,1,11
8.5777,-10.836,0.048373,-0.11069,0.002606,-0.00083026,-0.00083026,0.045263,0.77294,1,1043
8.5777,-10.836,0.24895,-0.012973,0.03789,-0.0016832,-0.0016832,0.18458,0.22706,1,1043
8.5777,-9.8364,0.024117,-0.16205,0.00028952,-0.0005854,-0.0005854,0.040965,0.24962,1,7452
8.5777,-9.8364,0.07183,0.10138,0.048446,-0.029785,-0.029785,0.14337,0.30292,1,7452
8.5777,-9.8364,0.017773,0.028319,0.0020026,-0.00028578,-0.00028578,0.0013665,0.17408,1,7452
8.5777,-9.8364,0.092247,-0.16486,0.0022982,0.00051176,0.00051176,0.072978,0.27283,1,7452
8.5777,-9.8364,0.87375,1.0819,0.0087621,0.047602,0.047602,0.2586,0.00026838,1,7452
8.5777,-8.8364,0.035267,-0.078814,0.0012097,-0.0014439,-0.0014439,0.031217,0.59483,1,5152
8.5777,-8.8364,0.70252,0.083653,0.00015673,0.00053857,0.00053857,0.0018592,0.00058118,1,5152
8.5777,-8.8364,0.054659,0.0034603,0.038399,-0.021827,-0.021827,0.11986,0.40323,1,5152
8.5777,-8.8364,0.71958,-1.215,0.0008091,-0.0032752,-0.0032752,0.015112,0.00077249,1,5152
8.5777,-8.8364,0.99162,0.046536,0.00014346,0.00046895,0.00046895,0.0015329,0.0003882,1,5152
8.5777,-7.8364,0.016184,0.034681,0.015687,-0.0019233,-0.0019233,0.010057,1,1,310
9.5777,-9.8364,0.063689,-0.14829,0.0089736,-0.0028749,-0.0028749,0.050524,0.99615,1,1039
9.5777,-8.8364,0.022792,-0.0042046,0.00035825,6.5264e-05,6.5264e-05,0.0028854,0.57275,1,597
9.5777,-8.8364,0.05139,-0.12823,0.017541,-0.0095636,-0.0095636,0.046801,0.42725,1,597
