1717314314.0,steps_curr,"(15.591032963050385, ['vertex2', 'vertex3', 'vertex4'])"
1717314314.0,steps_avg,"(15.591032963050385, ['vertex2', 'vertex3', 'vertex4'])"
1717314314.0,steps_max,"(15.591032963050385, ['vertex2', 'vertex3', 'vertex4'])"
1717314314.0,steps_min,"(15.591032963050385, ['vertex2', 'vertex3', 'vertex4'])"
1717314314.0,steps_lrtdp,"(15.591032963050385, ['vertex2', 'vertex3', 'vertex4'])"
