
1351644262.636,steps_lrtdp,"(32.65662723004954, ['vertex2', 'vertex1', 'vertex4', 'vertex3'])",0:10:37.642507
1351643495.253,steps_curr,"(14.154281772652418, ['vertex2', 'vertex3', 'vertex4'])",0:00:00.598092
1351643495.253,steps_avg,"(14.154281772652418, ['vertex2', 'vertex3', 'vertex4'])",0:00:00.431132
1351643495.253,steps_max,"(14.154281772652418, ['vertex2', 'vertex3', 'vertex4'])",0:00:00.431125
1351643495.253,steps_min,"(34.477195196494655, ['vertex2', 'vertex4', 'vertex3'])",0:00:00.427908
1351643495.253,steps_lrtdp,"(14.154281772652418, ['vertex2', 'vertex3', 'vertex4'])",0:08:25.651873
1351648943.591,steps_curr,"(12.87719519649466, ['vertex2', 'vertex4', 'vertex3'])",0:00:00.443158
1351648943.591,steps_avg,"(14.154281772652418, ['vertex2', 'vertex3', 'vertex4'])",0:00:00.316244
1351648943.591,steps_max,"(14.154281772652418, ['vertex2', 'vertex3', 'vertex4'])",0:00:00.316087
1351648943.591,steps_min,"(12.87719519649466, ['vertex2', 'vertex4', 'vertex3'])",0:00:00.325594
1351648943.591,steps_lrtdp,"(12.87719519649466, ['vertex2', 'vertex4', 'vertex3'])",0:05:10.571264
1351650423.0,steps_curr,"(28.554281772652416, ['vertex2', 'vertex3', 'vertex4'])",0:00:00.755388
1351650423.0,steps_avg,"(28.554281772652416, ['vertex2', 'vertex3', 'vertex4'])",0:00:00.588466
1351650423.0,steps_max,"(28.554281772652416, ['vertex2', 'vertex3', 'vertex4'])",0:00:00.588509
1351650423.0,steps_min,"(20.077195196494657, ['vertex2', 'vertex4', 'vertex3'])",0:00:00.609621
1351650423.0,steps_lrtdp,"(25.481215626808428, ['vertex2', 'vertex3', 'vertex2', 'vertex4'])",0:13:15.465040
1351647935.174,steps_curr,"(23.677195196494655, ['vertex2', 'vertex4', 'vertex3'])",0:00:00.626725
1351647935.174,steps_avg,"(42.95428177265241, ['vertex2', 'vertex3', 'vertex4'])",0:00:00.477513
1351647935.174,steps_max,"(42.95428177265241, ['vertex2', 'vertex3', 'vertex4'])",0:00:00.482400
1351647935.174,steps_min,"(23.677195196494655, ['vertex2', 'vertex4', 'vertex3'])",0:00:00.441529
1351647935.174,steps_lrtdp,"(23.677195196494655, ['vertex2', 'vertex4', 'vertex3'])",0:09:20.770463
1351644186.617,steps_curr,"(16.47719519649466, ['vertex2', 'vertex4', 'vertex3'])",0:00:00.307892
1351644186.617,steps_avg,"(17.75428177265242, ['vertex2', 'vertex3', 'vertex4'])",0:00:00.225094
1351644186.617,steps_max,"(17.75428177265242, ['vertex2', 'vertex3', 'vertex4'])",0:00:00.225594
1351644186.617,steps_min,"(16.47719519649466, ['vertex2', 'vertex4', 'vertex3'])",0:00:00.228518
1351644186.617,steps_lrtdp,"(16.47719519649466, ['vertex2', 'vertex4', 'vertex3'])",0:03:25.350490
1351645749.881,steps_curr,"(16.477195196494655, ['vertex2', 'vertex4', 'vertex3'])",0:00:00.173399
1351645749.881,steps_avg,"(14.154281772652418, ['vertex2', 'vertex3', 'vertex4'])",0:00:00.135989
1351645749.881,steps_max,"(14.154281772652418, ['vertex2', 'vertex3', 'vertex4'])",0:00:00.136411
1351645749.881,steps_min,"(16.477195196494655, ['vertex2', 'vertex4', 'vertex3'])",0:00:00.130322
1351645749.881,steps_lrtdp,"(14.154281772652418, ['vertex2', 'vertex3', 'vertex4'])",0:02:02.787384
1351651158.674,steps_curr,"(27.277195196494656, ['vertex2', 'vertex4', 'vertex3'])",0:00:00.938227
1351651158.674,steps_avg,"(14.154281772652418, ['vertex2', 'vertex3', 'vertex4'])",0:00:00.724120
1351651158.674,steps_max,"(14.154281772652418, ['vertex2', 'vertex3', 'vertex4'])",0:00:00.727250
1351651158.674,steps_min,"(27.277195196494656, ['vertex2', 'vertex4', 'vertex3'])",0:00:00.707707
1351651158.674,steps_lrtdp,"(31.87702973634156, ['vertex4', 'vertex2', 'vertex4', 'vertex3'])",0:26:41.643644
1351649955.723,steps_curr,"(12.87719519649466, ['vertex2', 'vertex4', 'vertex3'])",0:00:00.631934
1351649955.723,steps_avg,"(17.75428177265242, ['vertex2', 'vertex3', 'vertex4'])",0:00:00.468300
1351649955.723,steps_max,"(17.75428177265242, ['vertex2', 'vertex3', 'vertex4'])",0:00:00.461375
1351649955.723,steps_min,"(12.87719519649466, ['vertex2', 'vertex4', 'vertex3'])",0:00:00.462253
1351649955.723,steps_lrtdp,"(12.87719519649466, ['vertex2', 'vertex4', 'vertex3'])",0:08:51.964249
